SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,faturamento
HL9962,Android,4,Adriana,Passos,2018-07-05,Belo Horizonte,3400,13600
HL2714,Tablet,5,Thales,Santos,2018-05-10,Belo Horizonte,1600,8000
HL4379,Televisão,4,Ylana,Teraoka,2018-06-19,Belo Horizonte,2500,10000
HL1918,iPhone,2,Caio,Silva,2018-08-10,Belo Horizonte,5300,10600
HL9962,Android,5,Milena,Almeida,2018-04-19,Belo Horizonte,3400,17000
HL1148,Câmera,5,Sarah,Souza,2018-02-11,Belo Horizonte,2100,10500
HL7348,SmartWatch,2,Karine,Barros,2018-11-16,Belo Horizonte,1400,2800
HL4379,Televisão,4,Alon,Palmeira,2018-02-22,Belo Horizonte,2500,10000
HL8851,Notebook,1,Natalia,Andrade,2018-03-13,Belo Horizonte,3500,3500
HL4379,Televisão,4,João,Junior,2018-08-14,Belo Horizonte,2500,10000
HL1918,iPhone,4,Carla,Zakhm,2018-10-12,Belo Horizonte,5300,21200
HL9962,Android,4,Andre,Sampaio,2018-11-02,Belo Horizonte,3400,13600
HL8851,Notebook,2,Guilherme,Merotto,2018-02-27,Belo Horizonte,3500,7000
HL9962,Android,5,Livia,Cozendey,2018-05-19,Belo Horizonte,3400,17000
HL2714,Tablet,3,Joao,Pereira,2018-10-28,Belo Horizonte,1600,4800
HL4379,Televisão,1,Juan,Barbosa,2018-12-21,Belo Horizonte,2500,2500
HL4379,Televisão,2,Gabriel,Puntel,2018-03-20,Belo Horizonte,2500,5000
HL2714,Tablet,5,Wilson,Vianna,2018-02-10,Belo Horizonte,1600,8000
HL1148,Câmera,2,Beatriz,Nogueira,2018-11-07,Belo Horizonte,2100,4200
HL4379,Televisão,3,Victor,Gomes,2018-06-11,Belo Horizonte,2500,7500
HL8851,Notebook,1,Eduardo,Pacheco,2018-11-25,Belo Horizonte,3500,3500
HL4379,Televisão,5,José,Jesus,2018-08-12,Belo Horizonte,2500,12500
HL1918,iPhone,3,Anízio,Carvalho,2018-09-25,Belo Horizonte,5300,15900
HL1918,iPhone,5,Eric,Carvalho,2018-12-26,Belo Horizonte,5300,26500
HL1918,iPhone,5,Amanda,Procaci,2018-08-28,Belo Horizonte,5300,26500
HL8851,Notebook,2,Amanda,Machado,2018-08-16,Belo Horizonte,3500,7000
HL9962,Android,1,Bruna,Franco,2018-09-30,Belo Horizonte,3400,3400
HL1148,Câmera,2,Luíza,Melo,2018-10-04,Belo Horizonte,2100,4200
HL4379,Televisão,2,Luiza,Farias,2018-04-02,Belo Horizonte,2500,5000
HL1918,iPhone,1,Gabriel,Pereira,2018-02-23,Belo Horizonte,5300,5300
HL1148,Câmera,2,Glenda,Santos,2018-04-03,Belo Horizonte,2100,4200
HL1918,iPhone,3,Raphael,Mattos,2018-09-21,Belo Horizonte,5300,15900
HL1148,Câmera,4,Helena,Chafin,2018-11-18,Belo Horizonte,2100,8400
HL9962,Android,5,Wendela,Mariz,2018-12-12,Belo Horizonte,3400,17000
HL1918,iPhone,5,Morgana,Correa,2018-11-03,Belo Horizonte,5300,26500
HL8851,Notebook,4,Gabrielle,Porto,2018-12-29,Belo Horizonte,3500,14000
HL1918,iPhone,4,Audir,Franco,2018-11-16,Belo Horizonte,5300,21200
HL2714,Tablet,1,Patrícia,Ferreira,2018-05-24,Belo Horizonte,1600,1600
HL7348,SmartWatch,3,Gabriella,Lopes,2018-10-30,Belo Horizonte,1400,4200
HL4379,Televisão,2,Silvio,Fahrnholz,2018-05-06,Belo Horizonte,2500,5000
HL4379,Televisão,5,Breno,Caputo,2018-06-26,Belo Horizonte,2500,12500
HL2714,Tablet,5,Beatriz,Cavalcanti,2018-05-21,Belo Horizonte,1600,8000
HL4379,Televisão,5,Bruna,Ramos,2018-02-10,Belo Horizonte,2500,12500
HL7348,SmartWatch,3,João,Alves,2018-09-11,Belo Horizonte,1400,4200
HL1918,iPhone,4,Bruna,Soares,2018-05-04,Belo Horizonte,5300,21200
HL9962,Android,5,Diego,Rodrigues,2018-05-09,Belo Horizonte,3400,17000
HL8851,Notebook,1,Mayara,Soares,2018-11-12,Belo Horizonte,3500,3500
HL8851,Notebook,3,Andre,Sampaio,2018-07-18,Belo Horizonte,3500,10500
HL9962,Android,2,Isabella,Santos,2018-11-28,Belo Horizonte,3400,6800
HL1918,iPhone,1,Lucas,Machado,2018-09-06,Belo Horizonte,5300,5300
HL7348,SmartWatch,1,Carolina,Bernardes,2018-11-04,Belo Horizonte,1400,1400
HL9962,Android,3,Allan,Candido,2018-03-04,Belo Horizonte,3400,10200
HL9962,Android,1,Lucas,Reis,2018-10-31,Belo Horizonte,3400,3400
HL7348,SmartWatch,3,Mariana,Sousa,2018-01-06,Belo Horizonte,1400,4200
HL1148,Câmera,2,Lucas,Aragão,2018-03-17,Belo Horizonte,2100,4200
HL7348,SmartWatch,1,Isaac,Santos,2018-08-13,Belo Horizonte,1400,1400
HL1148,Câmera,5,Daniel,Valente,2018-05-26,Belo Horizonte,2100,10500
HL8851,Notebook,3,Beatriz,Perdomo,2018-06-02,Belo Horizonte,3500,10500
HL2714,Tablet,5,Elena,Barreto,2018-03-08,Belo Horizonte,1600,8000
HL2714,Tablet,3,Guilherme,Jordao,2018-05-25,Belo Horizonte,1600,4800
HL8851,Notebook,2,Morgana,Correa,2018-09-22,Belo Horizonte,3500,7000
HL1918,iPhone,5,Glenda,Santos,2018-06-16,Belo Horizonte,5300,26500
HL1918,iPhone,1,Carlos,Assis,2018-06-08,Belo Horizonte,5300,5300
HL1918,iPhone,3,Rafael,Guimarães,2018-09-02,Belo Horizonte,5300,15900
HL9962,Android,1,Carlos,Cardoso,2018-07-09,Belo Horizonte,3400,3400
HL4379,Televisão,2,Marianna,Pestana,2018-06-30,Belo Horizonte,2500,5000
HL8851,Notebook,4,Lucas,Coelho,2018-10-01,Belo Horizonte,3500,14000
HL1918,iPhone,1,João,Fonseca,2018-03-23,Belo Horizonte,5300,5300
HL8851,Notebook,4,Jeferson,Costa,2018-06-14,Belo Horizonte,3500,14000
HL4379,Televisão,1,Milena,Almeida,2018-10-21,Belo Horizonte,2500,2500
HL1918,iPhone,1,Cézar,Santos,2018-12-26,Belo Horizonte,5300,5300
HL4379,Televisão,5,Beatriz,Santos,2018-01-06,Belo Horizonte,2500,12500
HL4379,Televisão,1,Marcelo,Pereira,2018-01-13,Belo Horizonte,2500,2500
HL1918,iPhone,2,Pedro,Macckione,2018-06-06,Belo Horizonte,5300,10600
HL9962,Android,4,Pedro,Pereira,2018-06-08,Belo Horizonte,3400,13600
HL9962,Android,3,Laura,Araujo,2018-11-08,Belo Horizonte,3400,10200
HL4379,Televisão,1,Paula,Carneiro,2018-06-16,Belo Horizonte,2500,2500
HL2714,Tablet,5,Ulisses,Arruda,2018-01-14,Belo Horizonte,1600,8000
HL9962,Android,5,Sthefeson,Pereira,2018-09-15,Belo Horizonte,3400,17000
HL9962,Android,2,Rafael,Ramos,2018-07-24,Belo Horizonte,3400,6800
HL9962,Android,3,Adrielle,Forte,2018-01-31,Belo Horizonte,3400,10200
HL4379,Televisão,1,Mateus,Franco,2018-10-14,Belo Horizonte,2500,2500
HL2714,Tablet,3,Julie,Ferreira,2018-06-07,Belo Horizonte,1600,4800
HL1148,Câmera,4,Julia,Silva,2018-01-01,Belo Horizonte,2100,8400
HL1918,iPhone,2,Julie,Ferreira,2018-06-26,Belo Horizonte,5300,10600
HL4379,Televisão,5,Natália,Appel,2018-10-19,Belo Horizonte,2500,12500
HL1918,iPhone,4,Raissa,Sales,2018-03-03,Belo Horizonte,5300,21200
HL1918,iPhone,1,Guilherme,Merotto,2018-05-14,Belo Horizonte,5300,5300
HL1918,iPhone,2,Paulo,Campos,2018-10-11,Belo Horizonte,5300,10600
HL4379,Televisão,1,Bruna,Ramos,2018-11-12,Belo Horizonte,2500,2500
HL9962,Android,2,Rodrigo,Feijo,2018-12-01,Belo Horizonte,3400,6800
HL1148,Câmera,3,Carlos,Araujo,2018-06-24,Belo Horizonte,2100,6300
HL4379,Televisão,2,Joao,Silva,2018-07-02,Belo Horizonte,2500,5000
HL4379,Televisão,4,Paula,Cavalcanti,2018-02-18,Belo Horizonte,2500,10000
HL1918,iPhone,5,Glenda,Santos,2018-12-08,Belo Horizonte,5300,26500
HL1918,iPhone,2,Daniel,Ortiz,2018-09-27,Belo Horizonte,5300,10600
HL2714,Tablet,1,Sthefeson,Kohn,2018-06-13,Belo Horizonte,1600,1600
HL4379,Televisão,2,Camilla,Cardeman,2018-10-03,Belo Horizonte,2500,5000
HL1148,Câmera,4,Daniel,Terra,2018-07-30,Belo Horizonte,2100,8400
HL1918,iPhone,5,Giuseppe,Borges,2018-09-01,Belo Horizonte,5300,26500
HL4379,Televisão,1,Lucas,Destri,2018-07-17,Belo Horizonte,2500,2500
HL1918,iPhone,4,Marcelo,Guadagnino,2018-01-11,Belo Horizonte,5300,21200
HL1918,iPhone,1,Priscila,Suzano,2018-05-26,Belo Horizonte,5300,5300
HL1918,iPhone,5,Carlos,Souza,2018-03-09,Belo Horizonte,5300,26500
HL8851,Notebook,3,Ives,Barbosa,2018-11-20,Belo Horizonte,3500,10500
HL2714,Tablet,2,Caroll,Johnson,2018-06-22,Belo Horizonte,1600,3200
HL1148,Câmera,4,Juliana,Correa,2018-02-17,Belo Horizonte,2100,8400
HL4379,Televisão,4,Andressa,Nóbrega,2018-02-27,Belo Horizonte,2500,10000
HL4379,Televisão,3,Isabella,Montanholi,2018-07-29,Belo Horizonte,2500,7500
HL2714,Tablet,5,Samara,Pinto,2018-03-04,Belo Horizonte,1600,8000
HL1918,iPhone,4,Bianca,Ferezin,2018-02-09,Belo Horizonte,5300,21200
HL2714,Tablet,4,Danilo,Rubim,2018-08-02,Belo Horizonte,1600,6400
HL1918,iPhone,5,Julia,Leig,2018-07-02,Belo Horizonte,5300,26500
HL4379,Televisão,2,Caroline,Cavalcanti,2018-05-09,Belo Horizonte,2500,5000
HL1918,iPhone,2,Caio,Cardoso,2018-05-29,Belo Horizonte,5300,10600
HL1918,iPhone,3,Raíza,Lopes,2018-03-30,Belo Horizonte,5300,15900
HL1918,iPhone,2,Stephanie,Oliveira,2018-03-12,Belo Horizonte,5300,10600
HL4379,Televisão,2,Alessandra,Martins,2018-12-24,Belo Horizonte,2500,5000
HL1918,iPhone,1,Débora,Lopes,2018-06-10,Belo Horizonte,5300,5300
HL1918,iPhone,1,Jéssica,Stefanelli,2018-01-22,Belo Horizonte,5300,5300
HL1918,iPhone,2,Laura,Araujo,2018-04-07,Belo Horizonte,5300,10600
HL7348,SmartWatch,3,Antonio,Manhães,2018-11-29,Belo Horizonte,1400,4200
HL1918,iPhone,1,Renan,Melo,2018-10-02,Belo Horizonte,5300,5300
HL4379,Televisão,1,Ives,Teixeira,2018-09-26,Belo Horizonte,2500,2500
HL7348,SmartWatch,5,Maria,Junior,2018-07-27,Belo Horizonte,1400,7000
HL1918,iPhone,5,Marina,Aragão,2018-04-04,Belo Horizonte,5300,26500
HL1918,iPhone,3,Paula,Carneiro,2018-02-16,Belo Horizonte,5300,15900
HL4379,Televisão,5,João,Monteiro,2018-04-20,Belo Horizonte,2500,12500
HL4379,Televisão,5,Caroll,Johnson,2018-12-05,Belo Horizonte,2500,12500
HL1148,Câmera,4,Guilherme,Seixas,2018-10-18,Belo Horizonte,2100,8400
HL1918,iPhone,3,Pedro,Costa,2018-12-28,Belo Horizonte,5300,15900
HL4379,Televisão,4,Michelle,Pereira,2018-06-12,Belo Horizonte,2500,10000
HL1918,iPhone,3,Gustavo,Erthal,2018-07-19,Belo Horizonte,5300,15900
HL1148,Câmera,4,João,Silva,2018-08-06,Belo Horizonte,2100,8400
HL2714,Tablet,1,João,Capitulo,2018-08-21,Belo Horizonte,1600,1600
HL4379,Televisão,1,Ana,Gomes,2018-02-23,Belo Horizonte,2500,2500
HL1148,Câmera,5,Felipe,Freitas,2018-04-12,Belo Horizonte,2100,10500
HL1918,iPhone,4,Luiz,Marinho,2018-03-20,Belo Horizonte,5300,21200
HL1918,iPhone,4,Carlos,Silva,2018-09-03,Belo Horizonte,5300,21200
HL1918,iPhone,2,Priscila,Carvalho,2018-07-24,Belo Horizonte,5300,10600
HL2714,Tablet,3,Jéssica,Resinente,2018-02-19,Belo Horizonte,1600,4800
HL1918,iPhone,4,Juan,Fernandes,2018-12-21,Belo Horizonte,5300,21200
HL1148,Câmera,5,Michelle,Miura,2018-08-05,Belo Horizonte,2100,10500
HL1918,iPhone,4,Raísa,Rodrigues,2018-03-20,Belo Horizonte,5300,21200
HL1918,iPhone,3,Vanessa,Bach,2018-12-18,Belo Horizonte,5300,15900
HL4379,Televisão,4,Leandro,Ferreira,2018-01-14,Belo Horizonte,2500,10000
HL4379,Televisão,4,Matheus,Gomes,2018-11-06,Belo Horizonte,2500,10000
HL1918,iPhone,4,Caroline,Cavalcanti,2018-10-06,Belo Horizonte,5300,21200
HL1918,iPhone,5,Andressa,Rotsztejn,2018-06-15,Belo Horizonte,5300,26500
HL4379,Televisão,2,Lucas,Lacerda,2018-04-21,Belo Horizonte,2500,5000
HL1148,Câmera,1,Wilson,Vianna,2018-03-15,Belo Horizonte,2100,2100
HL1918,iPhone,2,Maria,Mello,2018-05-01,Belo Horizonte,5300,10600
HL8851,Notebook,3,Alberto,Silveira,2018-05-17,Belo Horizonte,3500,10500
HL8851,Notebook,5,Wilson,Meirelles,2018-05-23,Belo Horizonte,3500,17500
HL1918,iPhone,4,Paula,Cavalcanti,2018-07-17,Belo Horizonte,5300,21200
HL1918,iPhone,1,Thainá,Binello,2018-09-05,Belo Horizonte,5300,5300
HL2714,Tablet,5,Matheus,Delgado,2018-02-26,Belo Horizonte,1600,8000
HL4379,Televisão,2,Rubens,Netto,2018-10-31,Belo Horizonte,2500,5000
HL4379,Televisão,3,Beatriz,Silva,2018-02-16,Belo Horizonte,2500,7500
HL1918,iPhone,5,Arthur,Pereira,2018-11-06,Belo Horizonte,5300,26500
HL1918,iPhone,5,Caio,Caldas,2018-04-20,Belo Horizonte,5300,26500
HL4379,Televisão,3,Juliana,Correa,2018-03-24,Belo Horizonte,2500,7500
HL2714,Tablet,1,Anderson,Cavalcanti,2018-10-28,Belo Horizonte,1600,1600
HL1918,iPhone,2,Maria,Correa,2018-07-26,Belo Horizonte,5300,10600
HL8851,Notebook,2,Diego,Mello,2018-06-18,Belo Horizonte,3500,7000
HL1918,iPhone,5,Iuri,Barbosa,2018-07-03,Belo Horizonte,5300,26500
HL8851,Notebook,3,Alexandre,Rodriguez,2018-03-28,Belo Horizonte,3500,10500
HL9962,Android,2,Sandy,Ribeiro,2018-10-02,Belo Horizonte,3400,6800
HL1148,Câmera,3,Arthur,Pereira,2018-09-22,Belo Horizonte,2100,6300
HL9962,Android,4,Roberto,Mattos,2018-01-29,Belo Horizonte,3400,13600
HL7348,SmartWatch,4,Clara,Bruno,2018-11-20,Belo Horizonte,1400,5600
HL2714,Tablet,5,Gabrielle,Costa,2018-01-25,Belo Horizonte,1600,8000
HL8851,Notebook,4,Adrielle,Vieira,2018-04-01,Belo Horizonte,3500,14000
HL1918,iPhone,5,Raphael,Kurtz,2018-02-16,Belo Horizonte,5300,26500
HL2714,Tablet,3,Luana,Santana,2018-02-16,Belo Horizonte,1600,4800
HL2714,Tablet,4,Maria,Costa,2018-03-07,Belo Horizonte,1600,6400
HL8851,Notebook,5,Thaís,Moura,2018-11-30,Belo Horizonte,3500,17500
HL1918,iPhone,2,Maria,Cardoso,2018-03-27,Belo Horizonte,5300,10600
HL4379,Televisão,1,Luis,Silva,2018-08-01,Belo Horizonte,2500,2500
HL1148,Câmera,1,Maria,Gasperi,2018-07-25,Belo Horizonte,2100,2100
HL4379,Televisão,1,Amanda,Procaci,2018-09-23,Belo Horizonte,2500,2500
HL1918,iPhone,5,Alexandre,Rodriguez,2018-10-31,Belo Horizonte,5300,26500
HL9962,Android,2,Fernanda,Figueiredo,2018-11-25,Belo Horizonte,3400,6800
HL1918,iPhone,5,Clara,Silveira,2018-08-26,Belo Horizonte,5300,26500
HL4379,Televisão,2,Gabriela,Mello,2018-05-07,Belo Horizonte,2500,5000
HL2714,Tablet,1,Izabel,Lopes,2018-05-11,Belo Horizonte,1600,1600
HL7348,SmartWatch,3,Amanda,Gontijo,2018-01-01,Belo Horizonte,1400,4200
HL9962,Android,3,Amanda,Felippe,2018-09-13,Belo Horizonte,3400,10200
HL4379,Televisão,2,Júlia,Almeida,2018-02-04,Belo Horizonte,2500,5000
HL7348,SmartWatch,3,Matheus,Delgado,2018-08-05,Belo Horizonte,1400,4200
HL2714,Tablet,4,Breno,Godoy,2018-03-29,Belo Horizonte,1600,6400
HL4379,Televisão,2,Raíssa,Oliveira,2018-10-04,Belo Horizonte,2500,5000
HL7348,SmartWatch,3,Rodrigo,Silva,2018-11-06,Belo Horizonte,1400,4200
HL1148,Câmera,2,Maike,Pereira,2018-05-11,Belo Horizonte,2100,4200
HL9962,Android,1,Miguel,Carneiro,2018-01-08,Belo Horizonte,3400,3400
HL8851,Notebook,4,Victor,Firmino,2018-09-01,Belo Horizonte,3500,14000
HL1918,iPhone,5,Eduardo,Veiga,2018-03-01,Belo Horizonte,5300,26500
HL2714,Tablet,2,Kim,Ferreira,2018-10-05,Belo Horizonte,1600,3200
HL1918,iPhone,3,Carolina,Rachide,2018-07-20,Belo Horizonte,5300,15900
HL9962,Android,4,Willian,Albino,2018-03-01,Belo Horizonte,3400,13600
HL9962,Android,3,Lucas,Machado,2018-12-24,Belo Horizonte,3400,10200
HL1148,Câmera,1,Amanda,Braga,2018-07-06,Belo Horizonte,2100,2100
HL8851,Notebook,1,Lucas,Costa,2018-10-08,Belo Horizonte,3500,3500
HL1918,iPhone,2,Felipe,Mendonça,2018-09-02,Belo Horizonte,5300,10600
HL4379,Televisão,2,João,Menezes,2018-05-23,Belo Horizonte,2500,5000
HL7348,SmartWatch,2,Maria,Cardoso,2018-01-21,Belo Horizonte,1400,2800
HL4379,Televisão,4,Rojane,Lima,2018-06-24,Belo Horizonte,2500,10000
HL1918,iPhone,3,Breno,Caputo,2018-07-18,Belo Horizonte,5300,15900
HL9962,Android,2,Victor,Oliveira,2018-07-20,Belo Horizonte,3400,6800
HL1918,iPhone,2,Mariana,Sousa,2018-02-08,Belo Horizonte,5300,10600
HL9962,Android,5,Ulisses,Filho,2018-07-25,Belo Horizonte,3400,17000
HL1148,Câmera,3,Gabriel,Rocha,2018-04-22,Belo Horizonte,2100,6300
HL7348,SmartWatch,3,Helvio,Pedrosa,2018-03-03,Belo Horizonte,1400,4200
HL9962,Android,2,Maria,Moita,2018-01-02,Belo Horizonte,3400,6800
HL1918,iPhone,4,Rafaela,Gonçalves,2018-04-15,Belo Horizonte,5300,21200
HL4379,Televisão,1,Camilla,Vieira,2018-07-23,Belo Horizonte,2500,2500
HL2714,Tablet,5,Antônio,Oliveira,2018-11-11,Belo Horizonte,1600,8000
HL1918,iPhone,3,Izabel,Lopes,2018-09-19,Belo Horizonte,5300,15900
HL9962,Android,2,Guido,Monteiro,2018-12-24,Belo Horizonte,3400,6800
HL7348,SmartWatch,2,Morgana,Correa,2018-07-02,Belo Horizonte,1400,2800
HL8851,Notebook,4,Ana,Júnior,2018-11-23,Belo Horizonte,3500,14000
HL4379,Televisão,1,Isabela,Resende,2018-09-06,Belo Horizonte,2500,2500
HL1918,iPhone,3,Bruno,Velucci,2018-04-14,Belo Horizonte,5300,15900
HL1148,Câmera,3,Jeferson,Sone,2018-10-31,Belo Horizonte,2100,6300
HL1918,iPhone,3,Eduardo,Veiga,2018-01-30,Belo Horizonte,5300,15900
HL7348,SmartWatch,4,Breno,Varella,2018-09-07,Belo Horizonte,1400,5600
HL9962,Android,4,Maria,Junior,2018-03-20,Belo Horizonte,3400,13600
HL4379,Televisão,5,Matheus,Sapir,2018-11-23,Belo Horizonte,2500,12500
HL4379,Televisão,4,Julia,Figueiredo,2018-11-20,Belo Horizonte,2500,10000
HL4379,Televisão,5,Juan,Barbosa,2018-12-01,Belo Horizonte,2500,12500
HL1918,iPhone,3,Pedro,Rodrigues,2018-04-23,Belo Horizonte,5300,15900
HL4379,Televisão,4,Raul,Junqueira,2018-06-14,Belo Horizonte,2500,10000
HL4379,Televisão,3,Lucas,Rodrigues,2018-07-05,Belo Horizonte,2500,7500
HL2714,Tablet,5,Luíza,Melo,2018-09-25,Belo Horizonte,1600,8000
HL1918,iPhone,2,Júlio,Fraga,2018-09-07,Belo Horizonte,5300,10600
HL1918,iPhone,4,Lívia,Marques,2018-01-05,Belo Horizonte,5300,21200
HL4379,Televisão,4,Wilson,Meirelles,2018-12-16,Belo Horizonte,2500,10000
HL2714,Tablet,2,Amanda,Amaral,2018-10-25,Belo Horizonte,1600,3200
HL1918,iPhone,5,Julia,Leite,2018-01-01,Belo Horizonte,5300,26500
HL2714,Tablet,3,Giselia,Thiele,2018-06-25,Belo Horizonte,1600,4800
HL7348,SmartWatch,1,Wilson,Brandão,2018-05-19,Belo Horizonte,1400,1400
HL9962,Android,5,Juliana,Goes,2018-09-29,Belo Horizonte,3400,17000
HL9962,Android,3,Gabriel,Silva,2018-06-03,Belo Horizonte,3400,10200
HL2714,Tablet,2,Jéssica,Netto,2018-02-19,Belo Horizonte,1600,3200
HL1918,iPhone,4,Rilson,Dias,2018-04-16,Belo Horizonte,5300,21200
HL1918,iPhone,2,Rodrigo,Bruno,2018-02-14,Belo Horizonte,5300,10600
HL9962,Android,4,João,Pedrazza,2018-07-09,Belo Horizonte,3400,13600
HL7348,SmartWatch,2,Gabrielle,Costa,2018-08-29,Belo Horizonte,1400,2800
HL1918,iPhone,4,Daniela,Rosa,2018-11-14,Belo Horizonte,5300,21200
HL1918,iPhone,5,Maria,Cardoso,2018-03-21,Belo Horizonte,5300,26500
HL4379,Televisão,1,Gustavo,Erthal,2018-05-03,Belo Horizonte,2500,2500
HL2714,Tablet,2,Bruno,Ursulino,2018-01-28,Belo Horizonte,1600,3200
HL1918,iPhone,3,Eduardo,Soares,2018-10-16,Belo Horizonte,5300,15900
HL4379,Televisão,2,Lucas,Valim,2018-12-25,Belo Horizonte,2500,5000
HL8851,Notebook,1,Marcela,Gasperi,2018-07-11,Belo Horizonte,3500,3500
HL1148,Câmera,1,Amanda,Procaci,2018-12-28,Belo Horizonte,2100,2100
HL8851,Notebook,5,Roberto,Mattos,2018-06-13,Belo Horizonte,3500,17500
HL9962,Android,1,Renan,Melo,2018-12-13,Belo Horizonte,3400,3400
HL8851,Notebook,3,Camille,Silva,2018-01-08,Belo Horizonte,3500,10500
HL8851,Notebook,4,Caio,Ferreira,2018-01-18,Belo Horizonte,3500,14000
HL1918,iPhone,4,Maria,Costa,2018-04-17,Belo Horizonte,5300,21200
HL8851,Notebook,1,Marcos,Nucci,2018-08-03,Belo Horizonte,3500,3500
HL4379,Televisão,2,Willian,Albino,2018-03-31,Belo Horizonte,2500,5000
HL1918,iPhone,4,João,Matheus,2018-10-23,Belo Horizonte,5300,21200
HL1918,iPhone,4,Pedro,Rodrigues,2018-07-16,Belo Horizonte,5300,21200
HL1918,iPhone,1,Luana,Santana,2018-08-25,Belo Horizonte,5300,5300
HL8851,Notebook,4,Jackson,Derossi,2018-03-07,Belo Horizonte,3500,14000
HL2714,Tablet,2,Iuri,Barbosa,2018-11-25,Belo Horizonte,1600,3200
HL4379,Televisão,4,Carolina,Santos,2018-11-24,Belo Horizonte,2500,10000
HL7348,SmartWatch,2,Rubens,Valente,2018-12-02,Belo Horizonte,1400,2800
HL1918,iPhone,3,Lucas,Almeida,2018-06-29,Belo Horizonte,5300,15900
HL4379,Televisão,1,Isabela,Resende,2018-12-20,Belo Horizonte,2500,2500
HL8851,Notebook,5,João,Araujo,2018-03-20,Belo Horizonte,3500,17500
HL7348,SmartWatch,1,João,Costa,2018-03-15,Belo Horizonte,1400,1400
HL8851,Notebook,3,Anderson,Cavalcanti,2018-06-27,Belo Horizonte,3500,10500
HL9962,Android,2,Carolina,Abrahão,2018-09-26,Belo Horizonte,3400,6800
HL4379,Televisão,1,Rubens,Valente,2018-06-09,Belo Horizonte,2500,2500
HL4379,Televisão,3,Beatriz,Silva,2018-08-10,Belo Horizonte,2500,7500
HL4379,Televisão,5,Manuela,Ferreira,2018-03-29,Belo Horizonte,2500,12500
HL7348,SmartWatch,5,Carlos,Barbosa,2018-07-05,Belo Horizonte,1400,7000
HL1918,iPhone,3,João,Luz,2018-09-30,Belo Horizonte,5300,15900
HL1918,iPhone,5,Patrícia,Fernandes,2018-10-08,Belo Horizonte,5300,26500
HL1148,Câmera,3,Henrique,Oliveira,2018-02-07,Belo Horizonte,2100,6300
HL8851,Notebook,1,Luiza,Cavalcanti,2018-01-18,Belo Horizonte,3500,3500
HL9962,Android,5,Anna,Silva,2018-07-16,Belo Horizonte,3400,17000
HL1918,iPhone,5,Caio,Caldas,2018-05-13,Belo Horizonte,5300,26500
HL7348,SmartWatch,4,Ana,Soledade,2018-06-23,Belo Horizonte,1400,5600
HL4379,Televisão,1,David,Vasconcelos,2018-09-18,Belo Horizonte,2500,2500
HL2714,Tablet,5,João,Fonseca,2018-07-10,Belo Horizonte,1600,8000
HL9962,Android,2,Fabio,Sepúlveda,2018-09-28,Belo Horizonte,3400,6800
HL4379,Televisão,4,Wen,Braga,2018-05-14,Belo Horizonte,2500,10000
HL1918,iPhone,4,Bernardo,Nauenberg,2018-09-18,Belo Horizonte,5300,21200
HL4379,Televisão,2,João,Abraçado,2018-09-21,Belo Horizonte,2500,5000
HL1148,Câmera,2,Jônatas,Tanaka,2018-01-12,Belo Horizonte,2100,4200
HL7348,SmartWatch,1,Fernanda,Coutinho,2018-11-28,Belo Horizonte,1400,1400
HL9962,Android,1,Maria,Costa,2018-11-24,Belo Horizonte,3400,3400
HL4379,Televisão,3,Beatriz,Perdomo,2018-06-04,Belo Horizonte,2500,7500
HL1918,iPhone,1,Gabriel,Puntel,2018-02-06,Belo Horizonte,5300,5300
HL7348,SmartWatch,2,Lucas,Rodrigues,2018-10-28,Belo Horizonte,1400,2800
HL4379,Televisão,2,Raphael,Guedes,2018-02-11,Belo Horizonte,2500,5000
HL1918,iPhone,4,Larissa,Jesus,2018-12-21,Belo Horizonte,5300,21200
HL8851,Notebook,5,Eduardo,Nunes,2018-10-30,Belo Horizonte,3500,17500
HL9962,Android,1,Caio,Silva,2018-10-25,Belo Horizonte,3400,3400
HL2714,Tablet,1,Bernardo,Soares,2018-11-29,Belo Horizonte,1600,1600
HL4379,Televisão,1,Julia,Silva,2018-05-14,Belo Horizonte,2500,2500
HL2714,Tablet,3,Mariana,Freire,2018-03-04,Belo Horizonte,1600,4800
HL2714,Tablet,5,Bernard,Pedrosa,2018-10-13,Belo Horizonte,1600,8000
HL4379,Televisão,5,Breno,Godoy,2018-02-11,Belo Horizonte,2500,12500
HL1918,iPhone,5,Bianca,Paz,2018-10-11,Belo Horizonte,5300,26500
HL8851,Notebook,2,Lucas,Almeida,2018-11-21,Belo Horizonte,3500,7000
HL1918,iPhone,3,Carla,Zakhm,2018-10-26,Belo Horizonte,5300,15900
HL4379,Televisão,2,Henrique,Villanova,2018-12-23,Belo Horizonte,2500,5000
HL7348,SmartWatch,2,Carolina,Rachide,2018-01-17,Belo Horizonte,1400,2800
HL7348,SmartWatch,3,João,Peçanha,2018-05-30,Belo Horizonte,1400,4200
HL1148,Câmera,2,Rodrigo,Mendes,2018-02-04,Belo Horizonte,2100,4200
HL2714,Tablet,2,Thomaz,Ferreira,2018-04-24,Belo Horizonte,1600,3200
HL1918,iPhone,2,Milena,Pereira,2018-01-24,Belo Horizonte,5300,10600
HL4379,Televisão,3,Paula,Cavalcanti,2018-12-20,Belo Horizonte,2500,7500
